SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
47ecba81,a22682cd,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",89,15.333333333333334,15.333333333333334,16,NA,NA,NA,NA,68,0,45,1,0,NA,12,445,3815,24653,0,0,0,1,136,139,163,0,0,0,0,0,0,0,53,47,3,0,20,0,18,46,16,24,77,0,8,0,0
825e944f,ca58cd85,d518bdc5,Average Need,"Capital District, New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855fa89,22a17660,d518bdc5,Average Need,"Capital District, New York",95,18.333333333333332,17.714285714285715,13.333333333333334,NA,NA,NA,NA,20,1,22,1,1,NA,2,311,0,35926,18,31,19,25,35,35,49,30,39,28,0,0,0,0,50,50,0,0,0,1,2,92,5,11,22,0,0,0,0
648d0357,9c73f65d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",91,21.333333333333332,21.666666666666668,21,NA,NA,NA,NA,64,0,31,0,0,NA,5,475,4418,22157,46,66,83,70,75,67,68,0,0,0,0,0,0,0,51,49,9,0,11,13,15,44,16,23,74,0,5,0,0
72b9d463,9c73f65d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",89,14.333333333333334,16.4,18.75,16.5,NA,NA,NA,67,0,49,0,0,NA,24,478,5463,21254,0,0,0,0,0,0,0,65,80,64,80,65,54,70,51,49,4,0,17,12,13,47,11,18,75,0,4,0,0
b50fc593,e4c6790a,d518bdc5,Charter School,"Capital District, New York",80,NA,8.5,16,NA,NA,NA,NA,87,0,9,1,0,NA,0,62,17483,30824,0,0,0,0,0,0,0,0,0,0,62,0,0,0,11,89,0,2,73,0,19,0,6,3,87,0,0,0,0
2fda65d4,1b817c78,d518bdc5,Average Need,"Capital District, New York",95,15.666666666666666,15.333333333333334,21,NA,21,22,18,30,1,24,1,0,NA,1,365,1409,21968,0,53,62,67,50,69,64,0,0,0,0,0,0,0,55,45,0,0,1,0,3,94,2,26,33,0,1,0,0
07e1e672,1b817c78,d518bdc5,Average Need,"Capital District, New York",94,21,16.5,18,20.5,NA,NA,NA,27,2,65,5,0,NA,4,884,939,23815,0,0,0,0,0,0,0,0,0,0,199,215,241,217,50,49,0,0,1,1,3,90,5,18,29,0,1,0,0
50822d91,1b817c78,d518bdc5,Average Need,"Capital District, New York",95,19.333333333333332,19.333333333333332,19,NA,16,15,12,27,2,22,1,1,NA,2,330,2059,19819,0,46,47,61,58,61,57,0,0,0,0,0,0,0,48,52,0,0,1,1,3,94,1,16,29,0,2,0,0
139e344b,1b817c78,d518bdc5,Average Need,"Capital District, New York",95,21.666666666666668,21.666666666666668,24,NA,14,14,17,24,1,24,1,0,NA,1,392,1397,21671,0,69,58,55,55,71,74,0,0,0,0,0,0,0,51,49,2,0,1,1,4,93,2,22,27,0,0,0,0
e064d88f,1b817c78,d518bdc5,Average Need,"Capital District, New York",95,18.666666666666668,17.6,22.5,NA,NA,NA,NA,27,1,53,2,2,NA,1,615,883,23435,0,0,0,0,0,0,0,207,205,197,0,0,0,0,51,49,0,0,1,0,4,90,4,20,29,0,1,0,0
f62accab,9974b414,d518bdc5,Average Need,"Capital District, New York",94,19.75,19.75,17,NA,NA,NA,NA,35,3,45,1,0,NA,2,463,97,24273,0,61,63,66,67,68,69,69,0,0,0,0,0,0,52,48,0,0,0,0,3,95,2,17,42,0,0,0,1
836810a4,9974b414,d518bdc5,Average Need,"Capital District, New York",93,17.666666666666668,14.2,18,16,NA,NA,NA,35,3,43,2,0,NA,6,372,90,28360,0,0,1,0,0,0,0,1,55,65,65,60,64,56,53,47,0,0,1,0,3,93,3,19,40,0,3,0,1
bd7a812b,e8bef968,d518bdc5,Average Need,"Capital District, New York",93,18.333333333333332,16.4,15.2,17.5,NA,NA,NA,20,1,45,2,1,NA,9,402,1514,27033,0,0,0,0,0,0,0,0,66,73,75,68,58,62,51,48,1,0,1,0,3,92,3,14,28,0,2,0,0
92114d10,e8bef968,d518bdc5,Average Need,"Capital District, New York",95,20.75,20.75,23,NA,NA,NA,NA,23,1,36,1,1,NA,3,442,1526,25954,0,49,70,69,57,66,69,61,0,0,0,0,0,0,51,49,2,0,0,1,3,94,1,18,29,0,0,0,0
c27e3023,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",88,16.333333333333332,16.333333333333332,22,NA,17,15,11,94,0,36,2,2,NA,10,272,7812,31677,0,36,54,49,41,41,44,0,0,0,0,0,0,0,51,49,0,0,45,1,25,13,16,19,94,0,12,0,0
fb0375b0,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",88,13.666666666666666,13.666666666666666,14,NA,16,19,20,75,0,47,1,2,NA,3,457,4029,23134,49,80,63,75,77,58,55,0,0,0,0,0,0,0,52,48,13,0,27,1,23,34,14,16,79,0,6,1,0
9a8c8f7a,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",90,14.333333333333334,14.333333333333334,16,NA,16,19,14,61,0,35,2,1,NA,4,242,4850,28564,16,29,38,39,35,38,36,0,0,0,0,0,0,0,56,44,0,0,21,1,14,50,14,26,63,0,3,0,0
66127e3b,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",92,13.666666666666666,13.666666666666666,14,NA,14,11,10,48,0,38,1,2,NA,1,297,4858,30781,0,42,54,66,43,48,44,0,0,0,0,0,0,0,51,49,9,0,12,4,15,60,9,19,49,0,4,0,0
e4cfe608,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",87,17,20.666666666666668,18.75,19,NA,NA,NA,66,0,100,5,5,NA,17,1187,3535,25855,0,0,0,0,0,0,0,0,0,0,305,296,281,280,50,49,4,0,30,2,20,39,9,17,68,0,6,0,0
c8906793,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",89,13.666666666666666,13.666666666666666,13,NA,9,14,13,81,0,49,1,2,NA,10,321,4947,29219,0,53,47,57,44,66,54,0,0,0,0,0,0,0,54,46,0,0,25,0,21,34,20,20,84,0,7,0,0
bf069d3d,f9caee0d,d518bdc5,High-Need Urban/Suburban,"Capital District, New York",91,16,17.5,20,NA,NA,NA,NA,73,0,89,4,3,NA,22,761,4180,28710,0,0,0,0,0,0,0,240,253,251,0,0,0,0,50,50,5,0,28,2,21,35,15,19,74,0,8,1,0
58707cc1,e4c6790a,d518bdc5,Charter School,"Capital District, New York",88,30.5,29,26.666666666666668,29,NA,NA,NA,79,6,42,0,5,31,18,742,3749,17178,0,64,62,62,63,62,59,58,65,54,56,55,41,40,45,55,2,0,59,1,23,10,7,13,85,0,5,0,0
26069d0e,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,24.333333333333332,24.333333333333332,25,NA,22,18,16,12,1,25,0,0,NA,0,273,740,29375,0,31,44,54,44,51,49,0,0,0,0,0,0,0,49,51,4,0,4,18,25,47,6,9,14,0,0,1,0
b0540d9d,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,23.333333333333332,23.333333333333332,22,NA,19,17,12,24,7,37,0,0,NA,0,354,890,31109,0,61,56,52,50,68,67,0,0,0,0,0,0,0,50,50,10,0,8,18,35,37,3,16,32,0,0,0,0
ec642c80,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,21,21,25,NA,17,22,17,20,2,38,0,0,NA,0,355,740,31968,0,53,54,68,55,60,50,0,0,0,0,0,0,0,47,53,6,0,6,13,30,46,5,19,24,0,0,1,0
1f39d9c3,bbd9b272,ef45cbe3,Low Need,Hudson Valley,94,18.666666666666668,18.666666666666668,20,NA,24,24,20,20,1,37,0,0,NA,0,363,740,30865,0,39,47,71,76,69,61,0,0,0,0,0,0,0,49,51,9,0,4,14,29,50,3,13,23,0,0,0,0
f51b234b,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,23.666666666666668,23.666666666666668,22,NA,20,18,22,17,2,40,0,0,NA,0,429,740,31615,0,69,65,76,78,69,65,0,0,0,0,0,0,0,53,47,6,1,3,18,29,47,3,17,23,0,0,0,0
d73e6f74,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,17.333333333333332,17.333333333333332,21,NA,21,22,16,15,5,34,0,0,NA,2,311,740,32727,0,48,42,67,41,50,63,0,0,0,0,0,0,0,52,48,6,0,6,11,26,53,4,22,23,0,0,0,0
1d8eb5ca,bbd9b272,ef45cbe3,Low Need,Hudson Valley,94,13,18.333333333333332,15.5,13,NA,NA,NA,24,3,119,7,0,NA,3,1217,837,26671,0,0,0,0,0,0,0,0,0,0,296,293,335,293,50,50,6,0,6,15,29,48,3,19,27,0,0,0,0
c7eb338b,bbd9b272,ef45cbe3,Low Need,Hudson Valley,94,22,22,21,NA,21,22,18,24,2,43,0,0,NA,0,441,805,29601,0,73,63,86,57,79,83,0,0,0,0,0,0,0,50,50,6,0,7,13,35,43,2,9,28,0,0,0,0
3fba92d5,bbd9b272,ef45cbe3,Low Need,Hudson Valley,94,17.666666666666668,17.666666666666668,25,NA,22,22,23,23,3,40,0,0,NA,0,407,840,32072,0,45,66,66,89,65,76,0,0,0,0,0,0,0,49,51,9,0,7,17,29,43,5,23,28,0,0,0,0
3a100dd6,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,16.333333333333332,16.333333333333332,21,NA,22,17,19,15,1,30,0,0,NA,0,313,740,29125,0,58,43,52,48,50,62,0,0,0,0,0,0,0,51,49,4,0,2,15,27,53,4,13,16,0,0,0,0
36ede4e9,bbd9b272,ef45cbe3,Low Need,Hudson Valley,94,21,21.666666666666668,21.5,20.5,NA,NA,NA,20,2,116,8,0,NA,3,1386,740,26321,0,0,0,0,0,0,0,0,0,0,325,381,311,327,52,48,2,0,6,15,26,50,3,22,22,0,0,0,0
acb78127,bbd9b272,ef45cbe3,Low Need,Hudson Valley,88,4.571428571428571,4,4.5,4,6,4,3,40,3,19,1,1,NA,9,77,740,25998,0,3,6,4,5,4,3,6,7,7,10,6,4,12,68,32,0,0,8,0,23,60,9,100,43,0,0,1,0
b851ad16,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,20,13.666666666666666,23.5,NA,NA,NA,NA,21,3,91,2,0,NA,0,619,765,25860,0,0,0,0,0,0,0,0,0,614,0,0,0,0,53,47,3,0,5,16,27,49,2,19,25,0,0,0,0
450b636a,bbd9b272,ef45cbe3,Low Need,Hudson Valley,95,21,11.5,NA,NA,NA,NA,NA,19,2,102,3,0,NA,0,664,823,25255,0,0,0,0,0,0,0,0,658,0,0,0,0,0,53,47,3,0,4,16,27,50,3,20,23,0,0,0,0
3d8fd75c,bbd9b272,ef45cbe3,Low Need,Hudson Valley,96,18,11,NA,NA,NA,NA,NA,24,3,87,2,0,NA,0,595,826,25312,0,0,0,0,0,0,0,587,0,0,0,0,0,0,49,51,5,0,8,13,29,48,2,20,27,0,0,0,0
79087241,578c88ca,ef45cbe3,Low Need,Hudson Valley,95,20,20.5,NA,NA,NA,NA,NA,34,2,28,1,0,NA,2,317,728,31316,0,0,0,0,161,156,0,0,0,0,0,0,0,0,48,52,12,0,9,14,35,40,2,12,38,0,0,0,0
6f104959,578c88ca,ef45cbe3,Low Need,Hudson Valley,95,NA,NA,NA,NA,17,18,16,28,2,38,1,0,NA,1,426,970,31828,0,135,138,153,0,0,0,0,0,0,0,0,0,0,50,50,14,0,8,12,36,39,4,11,35,0,0,0,0
7553d6c4,578c88ca,ef45cbe3,Low Need,Hudson Valley,95,20.75,21.6,22.666666666666668,NA,NA,NA,NA,29,4,70,2,1,NA,3,654,847,33814,0,0,0,0,0,0,157,148,163,185,0,0,0,0,52,48,6,0,8,15,36,37,4,15,37,0,0,0,0
1f9b1eeb,578c88ca,ef45cbe3,Low Need,Hudson Valley,94,14,18.333333333333332,16.666666666666668,14,NA,NA,NA,28,2,75,4,1,NA,2,761,700,33041,0,0,0,0,0,0,0,0,0,0,172,173,221,180,52,48,3,0,10,15,33,40,2,16,34,0,1,0,0
dd820422,fb991ad1,ef45cbe3,Average Need,Hudson Valley,94,20.666666666666668,19.666666666666668,20,NA,NA,NA,NA,56,3,46,1,1,NA,2,568,1902,30843,0,0,0,0,0,171,192,192,0,0,0,0,0,0,54,46,13,0,15,3,62,17,2,22,60,0,0,0,0
93fb9e64,fb991ad1,ef45cbe3,Average Need,Hudson Valley,93,8,8,3,NA,17,19,20,56,3,66,1,2,NA,2,718,1902,30843,0,160,181,177,185,4,3,7,0,0,0,0,0,0,49,51,19,0,13,2,61,21,3,13,59,0,1,0,0
4b4511b2,fb991ad1,ef45cbe3,Average Need,Hudson Valley,95,19,18.666666666666668,19,NA,8,NA,NA,47,4,41,1,1,NA,3,499,1902,30843,0,0,0,0,0,161,166,164,0,0,0,0,0,0,51,49,10,0,9,2,58,28,3,18,50,0,0,0,0
f40e9c86,fb991ad1,ef45cbe3,Average Need,Hudson Valley,95,25,23.666666666666668,22.25,22.5,NA,NA,NA,53,4,180,13,3,NA,7,2684,1902,30843,0,0,0,0,0,0,0,0,0,0,692,676,678,603,51,48,14,0,14,3,63,19,1,15,57,0,0,0,0
61e7cff4,fb991ad1,ef45cbe3,Average Need,Hudson Valley,94,19.333333333333332,20.666666666666668,22,NA,NA,NA,NA,67,4,47,1,2,NA,6,639,1902,30843,0,0,0,0,0,213,217,209,0,0,0,0,0,0,49,51,30,0,14,2,77,5,3,6,71,0,0,0,0
fc90d877,fb991ad1,ef45cbe3,Average Need,Hudson Valley,93,17,17,NA,NA,16,13,19,60,4,47,1,1,NA,0,669,1902,30843,0,180,175,148,166,0,0,0,0,0,0,0,0,0,49,51,18,0,14,3,67,14,2,20,64,0,0,0,0
46482827,fb991ad1,ef45cbe3,Average Need,Hudson Valley,94,20,19,NA,NA,18,21,18,66,4,51,1,0,NA,0,713,1902,30843,0,161,174,189,186,0,0,0,0,0,0,0,0,0,50,50,26,0,17,2,73,6,2,11,70,0,0,0,0
c5c022c2,fb991ad1,ef45cbe3,Average Need,Hudson Valley,95,20,21.333333333333332,22,NA,NA,NA,NA,56,4,107,4,1,NA,9,1210,1902,30843,0,0,0,0,0,0,0,0,565,634,0,0,0,0,50,50,14,0,15,3,63,18,1,15,61,0,0,0,0
fff9b096,d51145b1,ef45cbe3,Low Need,Hudson Valley,95,NA,NA,NA,NA,20,21,19,17,1,54,1,0,NA,0,579,228,36427,0,168,184,227,0,0,0,0,0,0,0,0,0,0,51,49,8,0,1,6,26,60,6,15,18,0,0,0,0
babd7b29,d51145b1,ef45cbe3,Low Need,Hudson Valley,93,18,18.666666666666668,19.75,19,NA,NA,NA,20,2,89,5,2,NA,2,895,212,40310,0,0,0,0,0,0,0,0,0,0,191,244,237,219,48,52,5,0,1,10,23,62,4,15,23,0,1,0,0
5f6303b8,d51145b1,ef45cbe3,Low Need,Hudson Valley,94,21.333333333333332,21,20.5,NA,NA,NA,NA,19,2,73,3,2,NA,2,642,212,40295,0,0,0,0,0,0,1,209,211,221,0,0,0,0,51,49,4,0,2,10,23,60,5,20,22,0,1,0,0
33c417e0,d51145b1,ef45cbe3,Low Need,Hudson Valley,95,23,23,22,NA,NA,NA,NA,18,1,61,1,0,NA,0,623,197,34137,0,0,0,0,191,208,224,0,0,0,0,0,0,0,49,51,6,0,2,9,23,60,6,21,20,0,0,0,0
4940ad7f,fdcb0641,ef45cbe3,Average Need,Hudson Valley,95,22.666666666666668,22.666666666666668,26,NA,15,19,22,38,1,41,1,1,NA,1,448,819,28107,0,86,60,77,81,67,77,0,0,0,0,0,0,0,47,53,26,0,12,6,48,28,6,10,39,0,0,0,0
e6da0f95,fdcb0641,ef45cbe3,Average Need,Hudson Valley,96,16.333333333333332,16.333333333333332,18,NA,17,12,10,21,1,38,1,1,NA,1,400,841,30062,0,52,67,70,75,62,73,0,0,0,0,0,0,0,53,47,4,0,11,5,23,49,13,15,23,0,1,0,0
5d10b6f6,fdcb0641,ef45cbe3,Average Need,Hudson Valley,94,16,16,18,NA,16,13,14,28,1,38,1,1,NA,0,377,1144,29798,0,54,62,52,61,76,72,0,0,0,0,0,0,0,49,51,4,0,14,6,35,38,7,15,29,0,1,0,0
260245ab,fdcb0641,ef45cbe3,Average Need,Hudson Valley,92,16,21,15.75,18,NA,NA,NA,28,1,95,4,2,NA,1,914,979,33496,0,0,0,0,0,0,0,0,0,0,245,249,196,218,51,49,9,0,15,8,33,38,6,16,29,0,3,0,0
639b3510,fdcb0641,ef45cbe3,Average Need,Hudson Valley,93,23.666666666666668,23.5,17.5,NA,NA,NA,NA,31,2,67,3,1,NA,3,648,875,30806,0,0,0,0,0,0,0,198,221,229,0,0,0,0,53,47,8,0,17,7,31,37,7,17,32,0,1,0,0
f21f88d3,dc2b6fec,ef45cbe3,Low Need,Hudson Valley,95,17.5,17.5,NA,NA,14,16,15,14,1,28,0,0,NA,1,316,655,34390,0,59,55,63,63,76,0,0,0,0,0,0,0,0,53,47,3,0,2,3,18,74,3,22,16,0,1,1,0
4ab48258,dc2b6fec,ef45cbe3,Low Need,Hudson Valley,94,18,19,19.8,21.5,NA,NA,NA,18,2,86,0,0,NA,5,925,921,35511,0,0,0,0,0,0,0,0,0,180,206,172,187,180,53,47,2,0,1,3,20,74,2,16,20,0,1,0,0
138e77dd,dc2b6fec,ef45cbe3,Low Need,Hudson Valley,95,19,18.333333333333332,17,NA,NA,NA,NA,15,2,55,0,1,NA,2,503,921,36511,0,0,0,0,0,0,155,165,183,0,0,0,0,0,52,48,3,0,2,4,19,70,5,15,19,0,1,0,0
5243c57c,dc2b6fec,ef45cbe3,Low Need,Hudson Valley,95,19,19,NA,NA,16,18,16,23,3,26,0,0,NA,0,263,921,35593,0,49,47,53,59,55,0,0,0,0,0,0,0,0,49,51,14,0,1,6,29,60,4,9,31,0,0,0,0
a5993aff,dc2b6fec,ef45cbe3,Low Need,Hudson Valley,96,21,21,NA,NA,17,18,19,12,2,16,0,0,NA,0,191,1131,36632,0,37,34,37,43,40,0,0,0,0,0,0,0,0,53,47,0,0,4,2,21,70,4,7,15,0,0,1,0
c3d4b3d3,6f463a69,ef45cbe3,Low Need,Hudson Valley,93,14.666666666666666,14.666666666666666,17,NA,15,20,22,42,3,33,1,1,NA,1,272,4838,35880,17,47,34,45,41,38,50,0,0,0,0,0,0,0,48,52,39,2,9,8,59,19,4,17,69,0,2,1,0
1504051d,6f463a69,ef45cbe3,Low Need,Hudson Valley,94,18.666666666666668,19,18,NA,20,20,18,38,2,40,0,2,NA,0,385,1503,34784,0,54,59,61,58,80,73,0,0,0,0,0,0,0,45,55,15,2,10,7,44,37,2,6,52,0,1,0,0
b206ecad,6f463a69,ef45cbe3,Low Need,Hudson Valley,94,21,21,25,NA,15,21,16,30,3,27,0,1,NA,0,242,1862,34176,0,48,29,42,45,29,49,0,0,0,0,0,0,0,50,50,8,2,10,4,38,39,6,13,44,0,0,0,0
be2cd04c,6f463a69,ef45cbe3,Low Need,Hudson Valley,92,15,21.333333333333332,18.25,18.5,NA,NA,NA,34,3,118,6,2,NA,5,1425,607,33246,0,0,0,0,0,0,0,0,0,0,324,378,368,354,52,48,15,1,9,7,40,39,4,14,44,0,1,0,0
3aafe6a4,6f463a69,ef45cbe3,Low Need,Hudson Valley,94,16.333333333333332,16.333333333333332,18,NA,16,17,16,42,4,37,1,1,NA,5,325,1678,39516,0,50,50,57,53,57,58,0,0,0,0,0,0,0,48,52,30,2,10,10,49,24,4,13,58,0,1,0,0
0fe5b32a,6f463a69,ef45cbe3,Low Need,Hudson Valley,94,11.666666666666666,14.4,17.5,NA,NA,NA,NA,40,3,92,3,1,NA,4,847,896,36965,0,0,0,0,0,0,0,277,275,295,0,0,0,0,49,51,15,1,9,7,45,34,4,16,50,0,0,0,0
63dfb5a7,6f463a69,ef45cbe3,Low Need,Hudson Valley,93,15.666666666666666,15.666666666666666,16,NA,16,15,16,35,2,36,0,1,NA,1,325,2790,34040,35,37,50,47,47,46,63,0,0,0,0,0,0,0,50,50,19,2,13,7,38,33,6,19,46,0,1,0,0
6057a97c,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,91,22,22,NA,NA,25,25,22,68,3,38,0,0,NA,0,662,6719,20662,0,132,179,177,174,0,0,0,0,0,0,0,0,0,48,52,72,0,8,1,85,5,0,13,86,0,15,0,0
89965a84,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,90,20,20,NA,NA,21,22,25,75,2,36,0,0,NA,0,589,7171,22519,0,75,152,177,185,0,0,0,0,0,0,0,0,0,53,47,63,0,15,1,79,4,1,20,88,0,11,1,0
a0e66b29,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,90,10.5,10.5,9,NA,10,9,11,75,2,39,0,0,NA,0,480,7315,30532,0,76,70,65,56,62,53,66,0,0,0,0,0,0,55,45,40,0,18,3,76,3,1,29,86,1,15,1,0
5d8513f8,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,92,18,17.666666666666668,18.666666666666668,NA,NA,NA,NA,83,4,61,2,0,NA,2,678,6108,26243,0,0,0,0,0,164,155,141,115,103,0,0,0,0,49,51,38,0,20,2,76,2,1,26,94,0,14,0,0
00806abe,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,92,22,22,NA,NA,23,21,21,74,4,36,0,1,NA,1,602,5128,20858,0,106,171,167,154,0,0,0,0,0,0,0,0,0,50,50,69,0,13,6,72,9,0,10,88,0,11,0,0
3cc08cc2,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,90,NA,NA,NA,NA,27,NA,24,58,1,35,0,0,NA,0,427,5915,22694,0,343,84,0,0,0,0,0,0,0,0,0,0,0,48,52,52,0,19,3,73,4,1,10,87,0,16,0,0
02d205a3,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,91,23,23,NA,NA,20,20,12,68,3,36,0,0,NA,0,619,6409,25366,0,58,184,173,201,0,0,0,0,0,0,0,0,0,53,47,64,0,14,0,80,4,1,16,86,0,17,0,0
14663b3e,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,91,18.5,22,18,NA,NA,NA,NA,80,4,46,2,1,NA,4,630,7173,26839,0,0,0,0,0,0,0,0,299,295,0,0,0,0,54,46,50,0,15,3,77,5,0,10,88,0,16,0,0
9e4d4c9c,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,83,20,21.666666666666668,19.666666666666668,19.5,NA,NA,NA,81,3,119,5,1,NA,4,1556,5760,26532,0,0,0,0,0,0,0,0,0,0,399,408,364,361,55,45,57,0,19,2,77,2,0,13,89,0,23,0,0
31948cc3,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,92,16,20,22,NA,NA,NA,NA,80,2,49,2,1,NA,1,618,7142,26496,0,0,0,0,0,0,0,0,323,292,0,0,0,0,52,48,52,0,15,2,82,1,1,11,88,0,18,0,0
bdc13b85,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,93,14.5,14.5,16,NA,3,1,1,77,3,35,0,1,NA,0,535,7102,24360,0,1,5,2,0,186,142,179,0,0,0,0,0,0,49,51,64,0,15,4,75,5,0,10,90,0,19,0,0
fccfd254,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,84,18,18,20,18,NA,NA,NA,79,3,123,7,1,NA,5,1656,5774,26104,0,0,0,0,0,0,0,0,0,0,461,460,383,352,54,46,48,0,19,2,76,2,0,15,88,0,17,0,0
d50f8277,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,91,20,20,21,NA,NA,NA,NA,80,4,38,0,0,NA,1,593,6385,22624,0,0,0,0,0,148,235,210,0,0,0,0,0,0,50,50,60,0,16,2,80,2,0,11,92,0,18,1,0
82f0ce4b,276f01c4,ef45cbe3,High-Need Urban/Suburban,Hudson Valley,91,20,20,17,NA,NA,NA,NA,81,4,39,1,0,NA,0,544,6404,25346,0,0,0,0,0,196,171,173,0,0,0,0,0,0,52,48,66,0,11,1,87,1,0,15,90,0,14,0,0
7807fcea,f2be32ba,da3cc8e4,High-Need Rural,North Country (New York),94,18.5,18.2,18,NA,NA,NA,NA,53,5,37,3,0,NA,7,309,2469,17080,0,0,0,0,0,0,62,92,74,77,0,0,0,0,50,50,0,1,1,0,1,93,5,20,63,0,3,1,1
40e6f19a,f2be32ba,da3cc8e4,High-Need Rural,North Country (New York),94,13.5,13.5,NA,NA,13,16,14,55,4,33,3,0,NA,2,363,2582,30195,45,57,53,65,71,68,0,0,0,0,0,0,0,0,58,42,0,2,0,0,1,92,5,20,66,1,3,1,0
34e19c4e,f2be32ba,da3cc8e4,High-Need Rural,North Country (New York),93,15,14,13.75,16,NA,NA,NA,51,3,33,3,0,NA,10,288,2447,26990,0,0,0,0,0,0,0,0,0,0,66,89,64,69,56,43,0,3,1,0,1,91,3,17,60,0,3,1,0
11f530dc,01b32468,da3cc8e4,Average Need,North Country (New York),94,17,17,NA,NA,18,14,17,37,3,27,1,1,NA,1,409,1353,25122,53,67,71,81,67,70,0,0,0,0,0,0,0,0,55,45,0,0,0,2,3,93,2,14,40,0,2,2,0
468b42d5,01b32468,da3cc8e4,Average Need,North Country (New York),94,19,17.666666666666668,17.25,16,NA,NA,NA,42,2,45,2,1,NA,2,340,3173,34693,0,0,0,0,0,0,0,0,0,0,92,80,85,67,51,49,0,0,0,2,1,94,3,19,45,0,2,1,1
b53a33ff,01b32468,da3cc8e4,Average Need,North Country (New York),93,19.75,19,18.666666666666668,NA,NA,NA,NA,42,3,39,1,1,NA,2,320,2431,23721,0,0,0,0,0,0,79,84,81,74,0,0,0,0,47,53,0,0,1,2,3,92,3,13,46,0,0,1,0
8d50d33e,790adc14,da3cc8e4,High-Need Rural,North Country (New York),91,12.25,10.6,13,10.5,NA,NA,NA,67,1,22,1,0,NA,15,121,3841,39020,0,0,0,0,0,0,0,0,22,22,22,23,20,12,47,52,0,1,2,2,4,90,1,21,73,4,7,0,0
d08558a5,790adc14,da3cc8e4,High-Need Rural,North Country (New York),92,16.333333333333332,16.333333333333332,19,NA,19,14,15,54,3,16,1,0,NA,4,139,3766,33505,23,16,19,14,12,18,19,17,0,0,0,0,0,0,48,52,0,4,0,0,1,93,2,22,69,5,3,0,1
